tree,maxfuel,minfuel
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1710_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1711_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1712_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1713_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1714_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1715_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1716_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1717_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1718_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1719_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree172_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1720_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1721_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1722_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1723_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1724_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1725_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1726_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1727_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1728_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1729_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree173_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1730_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1731_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1732_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1733_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1734_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1735_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1736_vegout.csv,0.02,2e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1737_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1738_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1739_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree174_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1740_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1741_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1742_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1743_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1744_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1745_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1746_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1747_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1748_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1749_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree175_vegout.csv,0.05,5e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1750_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1751_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1752_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1753_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1754_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1755_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1756_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1757_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1758_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1759_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree176_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1760_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1761_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1762_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1763_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1764_vegout.csv,0.08,0.0055936
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1765_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1766_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1767_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1768_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1769_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree177_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1770_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1771_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1772_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1773_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1774_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1775_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1776_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1777_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1778_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1779_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree178_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1780_vegout.csv,0.12,1.2e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1781_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1782_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1783_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1784_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1785_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1786_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1787_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1788_vegout.csv,0.18,1.8e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1789_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree179_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1790_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1791_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1792_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1793_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1794_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1795_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1796_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1797_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1798_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1799_vegout.csv,0.08,0.0014282
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree18_vegout.csv,0.15,0.15
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree180_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1800_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1801_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1802_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1803_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1804_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1805_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1806_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1807_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1808_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1809_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree181_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1810_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1811_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1812_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1813_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1814_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1815_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1816_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1817_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1818_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1819_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree182_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1820_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1821_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1822_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1823_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1824_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1825_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1826_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1827_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1828_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1829_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree183_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1830_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1831_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1832_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1833_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1834_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1835_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1836_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1837_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1838_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1839_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree184_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1840_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1841_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1842_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1843_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1844_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1845_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1846_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1847_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1848_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1849_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree185_vegout.csv,0.2,0.2
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1850_vegout.csv,0.16,0.16
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1851_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1852_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1853_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1854_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1855_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1856_vegout.csv,0.12,0.038364
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1857_vegout.csv,0.1,0.023136
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1858_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1859_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree186_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1860_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1861_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1862_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1863_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1864_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1865_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1866_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1867_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1868_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1869_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree187_vegout.csv,0.05,0.05
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1870_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1871_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1872_vegout.csv,0.14,0.14
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1873_vegout.csv,0.16,1.6e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1874_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1875_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1876_vegout.csv,0.18,0.18
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1877_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1878_vegout.csv,0.08,0.019449
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1879_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree188_vegout.csv,0.1,0.030246
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1880_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1881_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1882_vegout.csv,0.08,8e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1883_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1884_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1885_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1886_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1887_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1888_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1889_vegout.csv,0.04,4e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree189_vegout.csv,0.2,0.2
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1890_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1891_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1892_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1893_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1894_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1895_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1896_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1897_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1898_vegout.csv,0.12,0.12
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1899_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree19_vegout.csv,0.1,1e-4
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree190_vegout.csv,0.15,0.15
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1900_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1901_vegout.csv,0.06,6e-5
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1902_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1903_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1904_vegout.csv,0.08,0.08
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1905_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1906_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1907_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1908_vegout.csv,0.02,0.02
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1909_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree191_vegout.csv,0.1,0.1
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1910_vegout.csv,0.04,0.04
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1911_vegout.csv,0.06,0.06
Z:/Research/Hoffman/ak2/ak/1x_meanfuel_modwx/tree/1x_ex_tree1912_vegout.csv,0.08,8e-5
